WAY-BELOW	BELOW	BIT-BELOW	ZERO	BIT-ABOVE	ABOVE	WAY-ABOVE	DOWN	BIT-DOWN	ZERO	BIT-UP	UP	DECEL	ZERO	ACCEL	Front left	Front right	Rear left	Rear right	Alt error	ZERO	WEAK-	WEAK	LESS-	LESS	BIT-LESS-	BIT-LESS	TAD-LESS	HOVER	TAD-MORE	BIT-MORE	BIT-MORE+	MORE	MORE+	STRONG	STRONG+	STRONG+1	STRONG+1.5	STRONG+2	STRONG+2.5	STRONG+3	STRONG+3.5	FULL	
0.24926553119687322000	0.75073446880312680000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.98903799646844470000	0.01096200353155533600	0.00000000000000000000	0.00000000000000000000	0.18867923319339758000	0.27044025560220086000	0.45229637658581410000	0.44951982570789684000	0.51287429680143650000	0.50787723621337740000	-0.39430959932506080000	0.00000000000000000000	0.00000000000000000000	0.12367827892303467000	0.60868372580756440000	0.14051491022109985000	0.62500000000000000000	0.60868372580756440000	0.23076923076923075000	0.84308946132659910000	0.68514960675151800000	0.68514960675151800000	0.62500000000000000000	0.19281842311223350000	0.61831013922311040000	0.68514960675151800000	0.00000000000000000000	0.01096200353155533600	0.00000000000000000000	0.75073446880312680000	0.01096200353155533600	0.24926553119687322000	0.00000000000000000000	0.00000000000000000000	
0.24909025747725302000	0.75090974252274690000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.98684615051994720000	0.01315384948005279000	0.00000000000000000000	0.00000000000000000000	0.70888949930667880000	0.09703683356444041000	0.46149611970756155000	0.45827762562035020000	0.48086416035738905000	0.47829049583488903000	-0.39414484202861790000	0.00000000000000000000	0.00000000000000000000	0.18943755626678466000	0.61321356776598960000	0.18943755626678466000	0.62500000000000000000	0.61321356776598960000	0.23076923076923075000	0.99076230917125940000	0.63589519423407480000	0.63589519423407480000	0.62500000000000000000	0.16820628180479010000	0.61378029726468530000	0.69442722695005450000	0.00000000000000000000	0.01315384948005279000	0.00000000000000000000	0.75090974252274690000	0.01315384948005279000	0.24909025747725302000	0.00000000000000000000	0.00000000000000000000	
0.24891025382787620000	0.75108974617212380000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.98465016018599270000	0.01534983981400728200	0.00000000000000000000	0.00842684103796879600	0.97471947688609360000	0.00000000000000000000	0.45499425633003365000	0.45491034404090536000	0.49240366820819137000	0.49228298690544037000	-0.39397563859820367000	0.00000000000000000000	0.00000000000000000000	0.14348177909851073000	0.61812557965699880000	0.19181564946969350000	0.62500000000000000000	0.61812557965699880000	0.23076923076923075000	0.84910610318183900000	0.69799759581282330000	0.69799759581282330000	0.62500000000000000000	0.14151768386363983000	0.60886828537367600000	0.70191923826018720000	0.00000000000000000000	0.01534983981400728200	0.00000000000000000000	0.75108974617212380000	0.01534983981400728200	0.24891025382787620000	0.00000000000000000000	0.00000000000000000000	
0.24873080025327965000	0.75126919974672040000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.98253648479779570000	0.01746351520220438800	0.00000000000000000000	0.07915769393245380000	0.76252691820263860000	0.00000000000000000000	0.45803606095929250000	0.46103265395842485000	0.48079281139069585000	0.48318107510840070000	-0.39380695223808290000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.62106005893163150000	0.20775965352853140000	0.62500000000000000000	0.62106005893163150000	0.23076923076923075000	0.75344207882881160000	0.70780198998246460000	0.70780198998246460000	0.62500000000000000000	0.12557367980480194000	0.60593380609904320000	0.70780198998246460000	0.00000000000000000000	0.01746351520220438800	0.00000000000000000000	0.75126919974672040000	0.01746351520220438800	0.24873080025327965000	0.00000000000000000000	0.00000000000000000000	
0.24855806012736990000	0.75144193987263010000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.98058564805736150000	0.01941435194263855700	0.00000000000000000000	0.07330214604735374000	0.78009356185793880000	0.00000000000000000000	0.46559827266193720000	0.47076784057344884000	0.45000353787489755000	0.45434628552982365000	-0.39364457651972773000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.62313643244146570000	0.21904128293196360000	0.62500000000000000000	0.62313643244146570000	0.23076923076923075000	0.69424450397491460000	0.71059714797084320000	0.71059714797084320000	0.62500000000000000000	0.13575382530689240000	0.60385743258920910000	0.71059714797084320000	0.00000000000000000000	0.01941435194263855700	0.00000000000000000000	0.75144193987263010000	0.01941435194263855700	0.24855806012736990000	0.00000000000000000000	0.00000000000000000000	
0.24838940751679398000	0.75161059248320590000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.97876369704802830000	0.02123630295197169000	0.00000000000000000000	0.03638224055369695000	0.89085327833890910000	0.00000000000000000000	0.46606964382465166000	0.47244932841130566000	0.44994384341805393000	0.45480847893865520000	-0.39348604306578640000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.62365268362811730000	0.22184624771277110000	0.62500000000000000000	0.62365268362811730000	0.51695436787751550000	0.66892251372337340000	0.52586792968213560000	0.71003949715315930000	0.69121460119883220000	0.69121460119883220000	0.71003949715315930000	0.71003949715315930000	0.00000000000000000000	0.02123630295197169000	0.00000000000000000000	0.75161059248320590000	0.02123630295197169000	0.24838940751679398000	0.00000000000000000000	0.00000000000000000000	
0.24821520977197808000	0.75178479022802190000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.97696281255533300000	0.02303718744466702300	0.00000000000000000000	0.00000000000000000000	0.99405732669401910000	0.00198089110199362040	0.47065945799765596000	0.47561610322465610000	0.43662120409261040000	0.43916464250506930000	-0.39332229718565940000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.62252997163614610000	0.21574617922306060000	0.62500000000000000000	0.62252997163614610000	0.51891751084590980000	0.70552292466163640000	0.27682434767484665000	0.70807635418476500000	0.68054819107055660000	0.68054819107055660000	0.70807635418476500000	0.70807635418476500000	0.00000000000000000000	0.02303718744466702300	0.00000000000000000000	0.75178479022802190000	0.02303718744466702300	0.24821520977197808000	0.00000000000000000000	0.00000000000000000000	
0.24804271852716483000	0.75195728147283510000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.97524537922193610000	0.02475462077806393400	0.00000000000000000000	0.05016602886219819600	0.84950191341340540000	0.00000000000000000000	0.47193279362899154000	0.47648719348791570000	0.44049122175144650000	0.44274824489323583000	-0.39316015541553495000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.62070696220441820000	0.20584116131067276000	0.62500000000000000000	0.62070696220441820000	0.52430560252417810000	0.76495303213596340000	0.23076923076923075000	0.70268826250649660000	0.65127289295196530000	0.65127289295196530000	0.70268826250649660000	0.70268826250649660000	0.00000000000000000000	0.02475462077806393400	0.00000000000000000000	0.75195728147283510000	0.02475462077806393400	0.24804271852716483000	0.00000000000000000000	0.00388712882995605450	
0.24787352693841810000	0.75212647306158190000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.97363136770824590000	0.02636863229175409000	0.00000000000000000000	0.08526761084794998000	0.74419716745615000000	0.00000000000000000000	0.47221335908557810000	0.47586435413469297000	0.44218487813875000000	0.44396857437884250000	-0.39300111532211300000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.61648554002946130000	0.18290476749340692000	0.62500000000000000000	0.61648554002946130000	0.23076923076923075000	0.90257139503955840000	0.23076923076923075000	0.62360481421152750000	0.62500000000000000000	0.58974351109685120000	0.61050832500121340000	0.69759597807574130000	0.00000000000000000000	0.02636863229175409000	0.00000000000000000000	0.75212647306158190000	0.02636863229175409000	0.24787352693841810000	0.00000000000000000000	0.22358980178833007000	
0.24770805033597537000	0.75229194966402460000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.97213285726805530000	0.02786714273194472000	0.00000000000000000000	0.00000000000000000000	0.69370720908045770000	0.10209759697318077000	0.52010430789110610000	0.52187143369816160000	0.43733828702247480000	0.43809623262434483000	-0.39284556731581690000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.61465275056797300000	0.17294661141932010000	0.62500000000000000000	0.61465275056797300000	0.54776451550424100000	0.96232033148407940000	0.54776451550424100000	0.61234111446270180000	0.69038736308279210000	0.58443800608317050000	0.69038736308279210000	0.69038736308279210000	0.00000000000000000000	0.02786714273194472000	0.00000000000000000000	0.75229194966402460000	0.02786714273194472000	0.24770805033597537000	0.00000000000000000000	0.00000000000000000000	
0.24754016814713780000	0.75245983185286210000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.97065282737215360000	0.02934717262784640000	0.00000000000000000000	0.03268326011796792600	0.90195021964609620000	0.00000000000000000000	0.46763177796269706000	0.46817660205191050000	0.44621819366464430000	0.44654105768576370000	-0.39268775805830960000	0.00000000000000000000	0.00000000000000000000	0.07917520999908448000	0.61683679170952250000	0.18481323495507240000	0.62500000000000000000	0.61683679170952250000	0.23076923076923075000	0.89112059026956560000	0.67914229960529350000	0.67914229960529350000	0.62500000000000000000	0.14852009837826094000	0.61015707332115230000	0.67914229960529350000	0.00000000000000000000	0.02934717262784640000	0.00000000000000000000	0.75245983185286210000	0.02934717262784640000	0.24754016814713780000	0.00000000000000000000	0.00000000000000000000	
0.24737348280688548000	0.75262651719311450000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.96923258528113370000	0.03076741471886635000	0.00000000000000000000	0.08157497271895409000	0.75527508184313770000	0.00000000000000000000	0.46194022781347300000	0.46417101949207645000	0.47096691921638134000	0.47279559368856060000	-0.39253107383847236000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.61814580135550230000	0.19192552069822946000	0.62500000000000000000	0.61814580135550230000	0.55474019489405350000	0.84844687581062320000	0.54327838122844700000	0.67225367013662140000	0.62500000000000000000	0.48591160774230957000	0.67225367013662140000	0.67225367013662140000	0.00000000000000000000	0.03076741471886635000	0.00000000000000000000	0.75262651719311450000	0.03076741471886635000	0.24737348280688548000	0.00000000000000000000	0.00000000000000000000	
0.24721332465080503000	0.75278667534919500000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.96794698139031730000	0.03205301860968272400	0.00000000000000000000	0.12389904508988063000	0.62830286473035810000	0.00000000000000000000	0.46612481231076164000	0.46838011034793203000	0.44559605940083700000	0.44669189510246280000	-0.39238052517175676000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.61498648607017800000	0.17475990764796734000	0.62500000000000000000	0.61498648607017800000	0.23076923076923075000	0.95144055411219600000	0.23076923076923075000	0.61200737896049670000	0.66753875989855430000	0.46029392878214520000	0.66753875989855430000	0.66753875989855430000	0.00000000000000000000	0.03205301860968272400	0.00000000000000000000	0.75278667534919500000	0.03205301860968272400	0.24721332465080503000	0.00000000000000000000	0.14809336662292480000	
0.24705102643434035000	0.75294897356565960000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.96673036677141990000	0.03326963322858016000	0.00000000000000000000	0.09806719919045767000	0.70579840242862700000	0.00000000000000000000	0.50491580854136720000	0.50573753270863590000	0.44510391770417410000	0.44552300604125084000	-0.39222796484827993000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.61283245402748230000	0.16305633354932070000	0.62500000000000000000	0.61283245402748230000	0.56494704053445820000	0.97833800129592420000	0.42432239279150963000	0.66204682449621650000	0.62500000000000000000	0.43045441309611004000	0.66204682449621650000	0.66204682449621650000	0.00000000000000000000	0.03326963322858016000	0.00000000000000000000	0.75294897356565960000	0.03326963322858016000	0.24705102643434035000	0.00000000000000000000	0.00000000000000000000	
0.24689847817446323000	0.75310152182553670000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.96567345845202600000	0.03432654154797395000	0.00000000000000000000	0.16360369821389517000	0.50918890535831450000	0.00000000000000000000	0.46566931828568720000	0.46534671585424797000	0.44952854158070190000	0.44937531559010446000	-0.39208456948399545000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.61263271178935930000	0.16197106738885245000	0.62500000000000000000	0.61263271178935930000	0.40009077390034990000	0.97182640433311460000	0.52641517482697960000	0.61436115324131550000	0.65645842464423620000	0.40009077390034990000	0.65645842464423620000	0.65645842464423620000	0.00000000000000000000	0.03432654154797395000	0.00000000000000000000	0.75310152182553670000	0.03432654154797395000	0.24689847817446323000	0.00000000000000000000	0.00000000000000000000	
0.24675491182728015000	0.75324508817271980000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.96478267634908350000	0.03521732365091642000	0.00000000000000000000	0.20882693429787955000	0.37351919710636144000	0.00000000000000000000	0.46771565006572485000	0.46728679044547940000	0.45503052928259613000	0.45479669890613930000	-0.39194961711764337000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.61041644517263750000	0.14992935210466385000	0.62500000000000000000	0.61041644517263750000	0.23076923076923075000	0.89957611262798310000	0.23076923076923075000	0.61657741985803730000	0.65335419646070050000	0.38322446743647260000	0.65335419646070050000	0.65335419646070050000	0.00000000000000000000	0.03521732365091642000	0.00000000000000000000	0.75324508817271980000	0.03521732365091642000	0.24675491182728015000	0.00000000000000000000	0.00057213306427001950	
0.24662365479038115000	0.75337634520961880000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.96408974130948390000	0.03591025869051616000	0.00000000000000000000	0.18203505625327430000	0.45389483124017720000	0.00000000000000000000	0.47412758874690710000	0.47245277289834970000	0.45688898957970564000	0.45605504323652224000	-0.39182623550295830000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.60801503574189960000	0.13688169419765472000	0.62500000000000000000	0.60801503574189960000	0.23076923076923075000	0.82129016518592830000	0.23076923076923075000	0.61897882928877510000	0.65000647781816720000	0.36503519614537555000	0.65000647781816720000	0.65000647781816720000	0.00000000000000000000	0.03591025869051616000	0.00000000000000000000	0.75337634520961880000	0.03591025869051616000	0.24662365479038115000	0.00000000000000000000	0.01358783245086670000	
0.24650465633640897000	0.75349534366359090000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.96357194768885770000	0.03642805231114229000	0.00000000000000000000	0.20418574412663779000	0.38744276762008670000	0.00000000000000000000	0.47861795715672540000	0.47557546854761160000	0.45829709352768500000	0.45680816645901856000	-0.39171437695622446000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.60544281740861440000	0.12290597458680470000	0.62500000000000000000	0.60544281740861440000	0.28585378080606460000	0.73743584752082820000	0.28585378080606460000	0.62155104762206050000	0.64789340539943950000	0.35355416933695477000	0.64789340539943950000	0.64789340539943950000	0.00000000000000000000	0.03642805231114229000	0.00000000000000000000	0.75349534366359090000	0.03642805231114229000	0.24650465633640897000	0.00000000000000000000	0.00000000000000000000	
0.24639309974426918000	0.75360690025573070000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.96319851217170560000	0.03680148782829444000	0.00000000000000000000	0.17071177562077840000	0.48786467313766485000	0.00000000000000000000	0.47561013213505504000	0.47117162819185565000	0.46083006941890103000	0.45864493480194600000	-0.39160951375961306000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.60398544270568100000	0.11498757203420003000	0.62500000000000000000	0.60398544270568100000	0.23076923076923075000	0.68992543220520020000	0.23076923076923075000	0.62300842232499390000	0.64441687855983800000	0.33466504017512005000	0.64441687855983800000	0.64441687855983800000	0.00000000000000000000	0.03680148782829444000	0.00000000000000000000	0.75360690025573070000	0.03680148782829444000	0.24639309974426918000	0.00000000000000000000	0.00000000000000000000	
0.24628636145845370000	0.75371363854154630000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.96294358124335610000	0.03705641875664393600	0.00000000000000000000	0.02783865667879581500	0.91648402996361260000	0.00000000000000000000	0.47792706426643156000	0.47251735042579290000	0.46249343643713603000	0.45991675502927020000	-0.39150917977094650000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.60353776702851600000	0.11255520085493724000	0.62500000000000000000	0.60353776702851600000	0.31287777423858640000	0.67533120512962340000	0.64040695231385030000	0.64040695231385030000	0.62500000000000000000	0.31287777423858640000	0.62345609800215870000	0.64040695231385030000	0.00000000000000000000	0.03705641875664393600	0.00000000000000000000	0.75371363854154630000	0.03705641875664393600	0.24628636145845370000	0.00000000000000000000	0.00000000000000000000	
0.24618056876228210000	0.75381943123771790000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.96273422613739970000	0.03726577386260033000	0.00000000000000000000	0.10537238170703253000	0.68388285487890240000	0.00000000000000000000	0.47273071655284910000	0.46712191300993390000	0.46377174774540820000	0.46154705891663740000	-0.39140973463654516000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.60411954218624550000	0.11571617921193440000	0.62500000000000000000	0.60411954218624550000	0.52760160528123380000	0.69429707527160640000	0.63736462519944080000	0.63736462519944080000	0.62500000000000000000	0.29634779691696167000	0.62287432284442920000	0.63736462519944080000	0.00000000000000000000	0.03726577386260033000	0.00000000000000000000	0.75381943123771790000	0.03726577386260033000	0.24618056876228210000	0.00000000000000000000	0.00000000000000000000	
